"何だい？"	"What?<br>- だい<br>- Summary: A sentence final particle which indicates an interrogative word question in informal male speech. Part of speech: Particle"	"Urara Meirochou Episode 1"	"anime1/1592941021997-何だい.mp3"	"%5B%7B%22surface%22%3A%22%E4%BD%95%22%2C%22reading%22%3A%22%E3%83%8A%E3%83%8B%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2221%22%2C%22freqWK%22%3A%221982%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%BB%A3%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A0%E3%81%84%22%2C%22pos%22%3A1%2C%22freqNF%22%3A%224920%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%9F%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E8%A8%98%E5%8F%B7%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%5D"
"御免なさい"	"I'm sorry!‌"	"Urara Meirochou Episode 1"	"anime1/1592941022050-御免なさい.mp3"	"%5B%7B%22surface%22%3A%22%E5%BE%A1%E5%85%8D%22%2C%22reading%22%3A%22%E3%82%B4%E3%83%A1%E3%83%B3%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2217836%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AA%E3%81%95%E3%81%84%22%2C%22baseForm%22%3A%22%E3%81%AA%E3%81%95%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E5%91%BD%E4%BB%A4%EF%BD%89%22%2C%22conjugationType%22%3A%22%E4%BA%94%E6%AE%B5%E3%83%BB%E3%83%A9%E8%A1%8C%E7%89%B9%E6%AE%8A%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%22156%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E9%9D%9E%E8%87%AA%E7%AB%8B%22%5D%7D%5D"
"何それ？美味しいの？"	"What’s that? (Tell me, ) Is that yummy?<br>- Expression / meme<br>- Used when you don’t know what something is, even when it’s obvious that it’s not food."	"https://youtu.be/dunBnCI1iP0?t=75"	"anime1/1592941022050-何それ美味しいの.mp3"	"%5B%7B%22surface%22%3A%22%E4%BD%95%22%2C%22reading%22%3A%22%E3%83%8A%E3%83%8B%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2221%22%2C%22freqWK%22%3A%221982%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%BB%A3%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%9D%E3%82%8C%22%2C%22pos%22%3A1%2C%22freqNF%22%3A%2237%22%2C%22freqWK%22%3A%2263%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%BB%A3%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%9F%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E8%A8%98%E5%8F%B7%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E7%BE%8E%E5%91%B3%E3%81%97%E3%81%84%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%E3%83%BB%E3%82%A4%E6%AE%B5%22%2C%22reading%22%3A%22%E3%82%AA%E3%82%A4%E3%82%B7%E3%82%A4%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%227964%22%2C%22freqWK%22%3A%2211568%22%2C%22partsOfSpeech%22%3A%5B%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%22%2C%22pos%22%3A8%2C%22freqNF%22%3A%223%22%2C%22freqWK%22%3A%221%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E7%B5%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%9F%22%2C%22pos%22%3A9%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E8%A8%98%E5%8F%B7%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%5D"
"その動物達はアンタの連れ？"	"Are all of those critters your friends?‌<br>- Are those animals you companions?<br>- あんた for some reason written in katakana"	"Urara Meirochou Episode 1"	"anime1/1592941022051-その動物達はアンタの連れ.mp3"	"%5B%7B%22surface%22%3A%22%E3%81%9D%E3%81%AE%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2252%22%2C%22freqWK%22%3A%2226%22%2C%22partsOfSpeech%22%3A%5B%22%E9%80%A3%E4%BD%93%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E5%8B%95%E7%89%A9%22%2C%22pronunciation%22%3A%22%E3%83%89%E3%83%BC%E3%83%96%E3%83%84%22%2C%22reading%22%3A%22%E3%83%89%E3%82%A6%E3%83%96%E3%83%84%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%22824%22%2C%22freqWK%22%3A%22780%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E9%81%94%22%2C%22reading%22%3A%22%E3%82%BF%E3%83%81%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%22746%22%2C%22freqWK%22%3A%2213965%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AF%22%2C%22pronunciation%22%3A%22%E3%83%AF%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%222%22%2C%22freqWK%22%3A%224%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E4%BF%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E3%82%A2%E3%83%B3%E3%82%BF%22%2C%22pos%22%3A6%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%22%2C%22pos%22%3A9%2C%22freqNF%22%3A%223%22%2C%22freqWK%22%3A%221%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E9%80%A3%E4%BD%93%E5%8C%96%22%5D%7D%2C%7B%22surface%22%3A%22%E9%80%A3%E3%82%8C%22%2C%22reading%22%3A%22%E3%83%84%E3%83%AC%22%2C%22pos%22%3A10%2C%22freqNF%22%3A%227321%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%9F%22%2C%22pos%22%3A12%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E8%A8%98%E5%8F%B7%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%5D"
"この町の平和を守るのが私の任務だ！‌"	"It is my duty to maintain the peace in this town.‌"	"Urara Meirochou Episode 1"	"anime1/1592941022052-この町の平和を守るのが私の任務だ.mp3"	"%5B%7B%22surface%22%3A%22%E3%81%93%E3%81%AE%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2241%22%2C%22freqWK%22%3A%2224%22%2C%22partsOfSpeech%22%3A%5B%22%E9%80%A3%E4%BD%93%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E7%94%BA%22%2C%22reading%22%3A%22%E3%83%9E%E3%83%81%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%22545%22%2C%22freqWK%22%3A%2295%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%223%22%2C%22freqWK%22%3A%221%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E9%80%A3%E4%BD%93%E5%8C%96%22%5D%7D%2C%7B%22surface%22%3A%22%E5%B9%B3%E5%92%8C%22%2C%22reading%22%3A%22%E3%83%98%E3%82%A4%E3%83%AF%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%221486%22%2C%22freqWK%22%3A%221659%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E5%BD%A2%E5%AE%B9%E5%8B%95%E8%A9%9E%E8%AA%9E%E5%B9%B9%22%5D%7D%2C%7B%22surface%22%3A%22%E3%82%92%22%2C%22pos%22%3A6%2C%22freqNF%22%3A%226%22%2C%22freqWK%22%3A%225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E6%A0%BC%E5%8A%A9%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E5%AE%88%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E4%BA%94%E6%AE%B5%E3%83%BB%E3%83%A9%E8%A1%8C%22%2C%22reading%22%3A%22%E3%83%9E%E3%83%A2%E3%83%AB%22%2C%22pos%22%3A7%2C%22freqNF%22%3A%22266%22%2C%22freqWK%22%3A%221372%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%22%2C%22pos%22%3A9%2C%22freqNF%22%3A%223%22%2C%22freqWK%22%3A%221%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E9%9D%9E%E8%87%AA%E7%AB%8B%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%8C%22%2C%22pos%22%3A10%2C%22freqNF%22%3A%228%22%2C%22freqWK%22%3A%226%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E6%A0%BC%E5%8A%A9%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E7%A7%81%22%2C%22reading%22%3A%22%E3%83%AF%E3%82%BF%E3%82%B7%22%2C%22pos%22%3A11%2C%22freqNF%22%3A%2223%22%2C%22freqWK%22%3A%221066%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%BB%A3%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%22%2C%22pos%22%3A12%2C%22freqNF%22%3A%223%22%2C%22freqWK%22%3A%221%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E9%80%A3%E4%BD%93%E5%8C%96%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BB%BB%E5%8B%99%22%2C%22reading%22%3A%22%E3%83%8B%E3%83%B3%E3%83%A0%22%2C%22pos%22%3A13%2C%22freqNF%22%3A%221039%22%2C%22freqWK%22%3A%221202%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A0%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%83%80%22%2C%22pos%22%3A15%2C%22freqNF%22%3A%2292%22%2C%22freqWK%22%3A%2210%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%81%E2%80%8C%22%2C%22pos%22%3A16%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E3%82%B5%E5%A4%89%E6%8E%A5%E7%B6%9A%22%5D%7D%5D"
"本当にごめんなさい‌"	"I'm so, so sorry!‌"	"Urara Meirochou Episode 1"	"anime1/1592941022053-本当にごめんなさい.mp3"	"%5B%7B%22surface%22%3A%22%E6%9C%AC%E5%BD%93%E3%81%AB%22%2C%22pronunciation%22%3A%22%E3%83%9B%E3%83%B3%E3%83%88%E3%83%BC%E3%83%8B%22%2C%22reading%22%3A%22%E3%83%9B%E3%83%B3%E3%83%88%E3%82%A6%E3%83%8B%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%89%AF%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%94%E3%82%81%E3%82%93%E3%81%AA%E3%81%95%E3%81%84%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E6%84%9F%E5%8B%95%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E2%80%8C%22%2C%22pos%22%3A9%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E3%82%B5%E5%A4%89%E6%8E%A5%E7%B6%9A%22%5D%7D%5D"
"謝ってるのに何でもっと怒るの？‌"	"Why does apologizing make her angrier?!‌"	"Urara Meirochou Episode 1"	"anime1/1592941022053-謝ってるのに何でもっと怒るの.mp3"	"%5B%7B%22surface%22%3A%22%E8%AC%9D%E3%81%A3%22%2C%22baseForm%22%3A%22%E8%AC%9D%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E9%80%A3%E7%94%A8%E3%82%BF%E6%8E%A5%E7%B6%9A%22%2C%22conjugationType%22%3A%22%E4%BA%94%E6%AE%B5%E3%83%BB%E3%83%A9%E8%A1%8C%22%2C%22reading%22%3A%22%E3%82%A2%E3%83%A4%E3%83%9E%E3%83%83%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%22783%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A6%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E4%B8%80%E6%AE%B5%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%2215%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E9%9D%9E%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%E3%81%AB%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E6%8E%A5%E7%B6%9A%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BD%95%E3%81%A7%22%2C%22reading%22%3A%22%E3%83%8A%E3%83%B3%E3%83%87%22%2C%22pos%22%3A6%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%89%AF%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%82%82%E3%81%A3%E3%81%A8%22%2C%22pos%22%3A8%2C%22freqNF%22%3A%22226%22%2C%22freqWK%22%3A%224904%22%2C%22partsOfSpeech%22%3A%5B%22%E5%89%AF%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E6%80%92%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E4%BA%94%E6%AE%B5%E3%83%BB%E3%83%A9%E8%A1%8C%22%2C%22reading%22%3A%22%E3%82%AA%E3%82%B3%E3%83%AB%22%2C%22pos%22%3A11%2C%22freqNF%22%3A%22389%22%2C%22freqWK%22%3A%223007%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%AE%22%2C%22pos%22%3A13%2C%22freqNF%22%3A%223%22%2C%22freqWK%22%3A%221%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E9%80%A3%E4%BD%93%E5%8C%96%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%9F%E2%80%8C%22%2C%22pos%22%3A14%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E3%82%B5%E5%A4%89%E6%8E%A5%E7%B6%9A%22%5D%7D%5D"
"くそ…‌"	"Curses!‌ (fuck)"	"Urara Meirochou Episode 1"	"anime1/1592941022054-くそ.mp3"	"%5B%7B%22surface%22%3A%22%E3%81%8F%E3%81%9D%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%222684%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E6%8E%A5%E9%A0%AD%E8%A9%9E%22%2C%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%E6%8E%A5%E7%B6%9A%22%5D%7D%2C%7B%22surface%22%3A%22%E2%80%A6%E2%80%8C%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E3%82%B5%E5%A4%89%E6%8E%A5%E7%B6%9A%22%5D%7D%5D"
"ちょっと道を聞いてもいいかしら？‌"	"Would you be so kind as to ‌give me some directions?‌"	"Urara Meirochou Episode 1"	"anime1/1592941022055-ちょっと道を聞いてもいいかしら.mp3"	"%5B%7B%22surface%22%3A%22%E3%81%A1%E3%82%87%E3%81%A3%E3%81%A8%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%22114%22%2C%22freqWK%22%3A%2211052%22%2C%22partsOfSpeech%22%3A%5B%22%E5%89%AF%E8%A9%9E%22%2C%22%E5%8A%A9%E8%A9%9E%E9%A1%9E%E6%8E%A5%E7%B6%9A%22%5D%7D%2C%7B%22surface%22%3A%22%E9%81%93%22%2C%22reading%22%3A%22%E3%83%9F%E3%83%81%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%22485%22%2C%22freqWK%22%3A%22149%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E3%82%92%22%2C%22pos%22%3A5%2C%22freqNF%22%3A%226%22%2C%22freqWK%22%3A%225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E6%A0%BC%E5%8A%A9%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E8%81%9E%E3%81%84%22%2C%22baseForm%22%3A%22%E8%81%9E%E3%81%8F%22%2C%22conjugationForm%22%3A%22%E9%80%A3%E7%94%A8%E3%82%BF%E6%8E%A5%E7%B6%9A%22%2C%22conjugationType%22%3A%22%E4%BA%94%E6%AE%B5%E3%83%BB%E3%82%AB%E8%A1%8C%E3%82%A4%E9%9F%B3%E4%BE%BF%22%2C%22reading%22%3A%22%E3%82%AD%E3%82%A4%22%2C%22pos%22%3A6%2C%22freqNF%22%3A%2280%22%2C%22freqWK%22%3A%221445%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%A6%22%2C%22pos%22%3A8%2C%22freqNF%22%3A%227%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E6%8E%A5%E7%B6%9A%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E3%82%82%22%2C%22pos%22%3A9%2C%22freqNF%22%3A%2210%22%2C%22freqWK%22%3A%2212%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E4%BF%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%84%E3%81%84%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%E3%83%BB%E3%82%A4%E3%82%A4%22%2C%22pos%22%3A10%2C%22freqNF%22%3A%2229%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%BD%A2%E5%AE%B9%E8%A9%9E%22%2C%22%E9%9D%9E%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%8B%E3%81%97%E3%82%89%22%2C%22pos%22%3A12%2C%22freqNF%22%3A%22356%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E8%A9%9E%22%2C%22%E7%B5%82%E5%8A%A9%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%9F%E2%80%8C%22%2C%22pos%22%3A15%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E3%82%B5%E5%A4%89%E6%8E%A5%E7%B6%9A%22%5D%7D%5D"
"もう一人女の子来た！"	"Here comes another girl!‌"	"Urara Meirochou Episode 1"	"anime1/1592941022056-もう一人女の子来た.mp3"	"%5B%7B%22surface%22%3A%22%E3%82%82%E3%81%86%22%2C%22pronunciation%22%3A%22%E3%83%A2%E3%83%BC%22%2C%22pos%22%3A0%2C%22freqNF%22%3A%2251%22%2C%22freqWK%22%3A%221269%22%2C%22partsOfSpeech%22%3A%5B%22%E5%89%AF%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E4%B8%80%22%2C%22reading%22%3A%22%E3%82%A4%E3%83%81%22%2C%22pos%22%3A2%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%95%B0%22%5D%7D%2C%7B%22surface%22%3A%22%E4%BA%BA%22%2C%22reading%22%3A%22%E3%83%8B%E3%83%B3%22%2C%22pos%22%3A3%2C%22freqNF%22%3A%2268%22%2C%22freqWK%22%3A%2225%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E6%8E%A5%E5%B0%BE%22%2C%22%E5%8A%A9%E6%95%B0%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%E5%A5%B3%E3%81%AE%E5%AD%90%22%2C%22reading%22%3A%22%E3%82%AA%E3%83%B3%E3%83%8A%E3%83%8E%E3%82%B3%22%2C%22pos%22%3A4%2C%22freqNF%22%3A%22739%22%2C%22freqWK%22%3A%226769%22%2C%22partsOfSpeech%22%3A%5B%22%E5%90%8D%E8%A9%9E%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%2C%7B%22surface%22%3A%22%E6%9D%A5%22%2C%22baseForm%22%3A%22%E6%9D%A5%E3%82%8B%22%2C%22conjugationForm%22%3A%22%E9%80%A3%E7%94%A8%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E3%82%AB%E5%A4%89%E3%83%BB%E6%9D%A5%E3%83%AB%22%2C%22reading%22%3A%22%E3%82%AD%22%2C%22pos%22%3A7%2C%22freqNF%22%3A%2254%22%2C%22freqWK%22%3A%221301%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8B%95%E8%A9%9E%22%2C%22%E8%87%AA%E7%AB%8B%22%5D%7D%2C%7B%22surface%22%3A%22%E3%81%9F%22%2C%22conjugationForm%22%3A%22%E5%9F%BA%E6%9C%AC%E5%BD%A2%22%2C%22conjugationType%22%3A%22%E7%89%B9%E6%AE%8A%E3%83%BB%E3%82%BF%22%2C%22pos%22%3A8%2C%22freqNF%22%3A%224%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E5%8A%A9%E5%8B%95%E8%A9%9E%22%5D%7D%2C%7B%22surface%22%3A%22%EF%BC%81%22%2C%22pos%22%3A9%2C%22freqNF%22%3A%2299999%22%2C%22freqWK%22%3A%2299999%22%2C%22partsOfSpeech%22%3A%5B%22%E8%A8%98%E5%8F%B7%22%2C%22%E4%B8%80%E8%88%AC%22%5D%7D%5D"
